state,tot_cases,tot_deaths,year_week,n_samples,n_infected
AS,18.0,0.0,2022-W03,,
AS,18.0,0.0,2022-W04,,
AS,22.0,0.0,2022-W05,,
AS,57.0,0.0,2022-W06,,
AS,57.0,0.0,2022-W07,,
AS,72.0,0.0,2022-W08,,
AS,146.0,0.0,2022-W09,,
AS,352.0,0.0,2022-W10,,
AS,779.0,0.0,2022-W11,,
AS,1993.0,0.0,2022-W12,,
AS,3483.0,3.0,2022-W13,,
AS,5018.0,8.0,2022-W14,,
AS,5536.0,18.0,2022-W15,,
AS,5663.0,21.0,2022-W16,,
AS,5817.0,26.0,2022-W17,,
AS,5873.0,27.0,2022-W18,,
AS,5991.0,30.0,2022-W19,,
AS,6065.0,30.0,2022-W20,,
AS,6110.0,31.0,2022-W21,,
AS,6192.0,31.0,2022-W22,,
AS,6192.0,31.0,2022-W23,,
AS,6270.0,31.0,2022-W24,,
AS,6342.0,31.0,2022-W25,,
AS,6414.0,31.0,2022-W26,,
AS,6505.0,31.0,2022-W27,,
AS,6505.0,31.0,2022-W28,,
AS,7471.0,33.0,2022-W29,,
AS,7471.0,33.0,2022-W30,,
AS,7952.0,33.0,2022-W31,,
AS,8042.0,33.0,2022-W32,,
AS,8042.0,33.0,2022-W33,,
AS,8168.0,34.0,2022-W34,,
AS,8168.0,34.0,2022-W35,,
AS,8217.0,34.0,2022-W36,,
AS,8217.0,34.0,2022-W37,,
AS,8244.0,34.0,2022-W38,,
AS,8247.0,34.0,2022-W39,,
AS,8250.0,34.0,2022-W40,,
AS,8250.0,34.0,2022-W41,,
AS,8251.0,34.0,2022-W42,,
AS,8257.0,34.0,2022-W43,,
AS,8257.0,34.0,2022-W44,,
AS,8257.0,34.0,2022-W45,,
AS,8262.0,34.0,2022-W46,,
AS,8262.0,34.0,2022-W47,,
AS,8263.0,34.0,2022-W48,,
AS,8264.0,34.0,2022-W49,,
AS,8265.0,34.0,2022-W50,,
AS,8266.0,34.0,2022-W51,,
AS,8266.0,34.0,2022-W52,,
AS,8266.0,34.0,2023-W01,,
AS,8309.0,34.0,2023-W02,,
AS,8309.0,34.0,2023-W03,,
AS,8317.0,34.0,2023-W04,,
AS,8320.0,34.0,2023-W05,,
AS,8320.0,34.0,2023-W06,,
AS,8320.0,34.0,2023-W07,,
AS,8320.0,34.0,2023-W08,,
AS,8320.0,34.0,2023-W09,,
AS,8320.0,34.0,2023-W10,,
AS,8320.0,34.0,2023-W11,,
AS,8321.0,34.0,2023-W12,,
AS,8324.0,34.0,2023-W13,,
AS,8326.0,34.0,2023-W14,,
AS,8326.0,34.0,2023-W15,,
AS,8329.0,34.0,2023-W16,,
AS,8329.0,34.0,2023-W17,,
AS,8329.0,34.0,2023-W18,,
AS,8331.0,34.0,2023-W19,,
AZ,0.0,0.0,2020-W03,,
AZ,1.0,0.0,2020-W04,,
AZ,1.0,0.0,2020-W05,,
AZ,1.0,0.0,2020-W06,,
AZ,1.0,0.0,2020-W07,,
AZ,1.0,0.0,2020-W08,,
AZ,1.0,0.0,2020-W09,,
AZ,9.0,0.0,2020-W10,,
AZ,27.0,0.0,2020-W11,,
AZ,401.0,6.0,2020-W12,,
AZ,1413.0,32.0,2020-W13,,
AZ,2726.0,89.0,2020-W14,,
AZ,3969.0,155.0,2020-W15,,
AZ,5473.0,231.0,2020-W16,,
AZ,7209.0,308.0,2020-W17,,
AZ,9707.0,426.0,2020-W18,,
AZ,12216.0,595.0,2020-W19,,
AZ,14906.0,747.0,2020-W20,,
AZ,17319.0,834.0,2020-W21,,
AZ,22354.0,983.0,2020-W22,,
AZ,29852.0,1100.0,2020-W23,,
AZ,40937.0,1248.0,2020-W24,,
AZ,60190.0,1466.0,2020-W25,,
AZ,84115.0,1724.0,2020-W26,11122.300000000003,3661.5
AZ,108614.0,1961.0,2020-W27,,
AZ,131354.0,2433.0,2020-W28,,
AZ,150618.0,2974.0,2020-W29,,
AZ,168275.0,3453.0,2020-W30,12218.300000000001,2149.0
AZ,182210.0,3931.0,2020-W31,,
AZ,189443.0,4346.0,2020-W32,6128.8,1304.0
AZ,195560.0,4632.0,2020-W33,,
AZ,199469.0,4895.0,2020-W34,5047.0,1030.0
AZ,202861.0,5067.0,2020-W35,21657.65,3764.5
AZ,206541.0,5251.0,2020-W36,6523.200000000001,1208.0
AZ,209907.0,5370.0,2020-W37,,
AZ,215288.0,5527.0,2020-W38,6035.6,764.0
AZ,218508.0,5653.0,2020-W39,22984.799999092502,3708.5
AZ,222541.0,5733.0,2020-W40,4512.0,940.0
AZ,227637.0,5772.0,2020-W41,,
AZ,233912.0,5854.0,2020-W42,,
AZ,241165.0,5905.0,2020-W43,17280.0,1800.0
AZ,250633.0,6059.0,2020-W44,24201.2,3701.0
AZ,265163.0,6228.0,2020-W45,26231.4,2301.0
AZ,283102.0,6365.0,2020-W46,,
AZ,310850.0,6524.0,2020-W47,,
AZ,340979.0,6739.0,2020-W48,26595.699999999997,2427.0
AZ,382601.0,7081.0,2020-W49,,
AZ,429285.0,7530.0,2020-W50,23977.8,1903.0
AZ,473273.0,8180.0,2020-W51,,
AZ,512489.0,8718.0,2020-W52,21947.0,1291.0
AZ,,,2021-W00,62882.8,3662.0
AZ,574680.0,9444.0,2021-W01,,
AZ,641729.0,10673.0,2021-W02,40401.9,1749.0
AZ,690544.0,11528.0,2021-W03,,
AZ,738561.0,12643.0,2021-W04,33428.0,1370.0
AZ,767379.0,13576.0,2021-W05,105600.19999999998,3563.0
AZ,789262.0,14462.0,2021-W06,37085.1,1443.0
AZ,801055.0,15063.0,2021-W07,,
AZ,811968.0,15693.0,2021-W08,34164.9,1309.0
AZ,819816.0,16091.0,2021-W09,134933.05000000002,3561.0
AZ,828468.0,16405.0,2021-W10,35938.4,1336.0
AZ,833859.0,16585.0,2021-W11,,
AZ,837828.0,16842.0,2021-W12,35564.200000000004,1337.0
AZ,841807.0,16954.0,2021-W13,170858.45000000004,3685.0
AZ,846231.0,17024.0,2021-W14,38836.799999999996,1392.0
AZ,851265.0,17106.0,2021-W15,,
AZ,855804.0,17196.0,2021-W16,34111.1,1297.0
AZ,860772.0,17281.0,2021-W17,189467.04999999996,3733.0
AZ,866008.0,17357.0,2021-W18,35338.4,1304.0
AZ,870611.0,17427.0,2021-W19,,
AZ,874562.0,17490.0,2021-W20,40783.9,1303.0
AZ,878312.0,17570.0,2021-W21,,
AZ,882180.0,17642.0,2021-W22,171572.69999999998,2501.5
AZ,885002.0,17707.0,2021-W23,,
AZ,887973.0,17782.0,2021-W24,40270.5,1413.0
AZ,891025.0,17868.0,2021-W25,,
AZ,894872.0,17936.0,2021-W26,178398.24999999997,2551.0
AZ,898283.0,18004.0,2021-W27,,
AZ,903851.0,18075.0,2021-W28,,
AZ,911462.0,18126.0,2021-W29,,
AZ,921445.0,18186.0,2021-W30,,
AZ,935647.0,18290.0,2021-W31,201985.1,3713.0
AZ,952797.0,18406.0,2021-W32,,
AZ,972925.0,18504.0,2021-W33,,
AZ,991309.0,18638.0,2021-W34,,
AZ,1016663.0,18853.0,2021-W35,236770.0,4145.0
AZ,1037013.0,19076.0,2021-W36,31977.000000000004,935.0
AZ,1055919.0,19330.0,2021-W37,,
AZ,1072863.0,19650.0,2021-W38,,
AZ,1090839.0,19941.0,2021-W39,224097.3,3744.0
AZ,1108830.0,20218.0,2021-W40,57017.4,1749.0
AZ,1124709.0,20438.0,2021-W41,,
AZ,1139627.0,20727.0,2021-W42,,
AZ,1156731.0,21045.0,2021-W43,,
AZ,1175520.0,21273.0,2021-W44,201026.6000069,2759.0
AZ,1199277.0,21527.0,2021-W45,,
AZ,1223892.0,21754.0,2021-W46,,
AZ,1252248.0,22098.0,2021-W47,,
AZ,1272943.0,22350.0,2021-W48,192916.25,2417.5
AZ,1301598.0,22779.0,2021-W49,,
AZ,1323997.0,23324.0,2021-W50,,
AZ,1344183.0,23816.0,2021-W51,,
AZ,1368080.0,24171.0,2021-W52,,
AZ,,,2022-W00,298408.32,3781.0
AZ,1419562.0,24570.0,2022-W01,,
AZ,1524363.0,24993.0,2022-W02,,
AZ,1666191.0,25416.0,2022-W03,777.0,1.0
AZ,1799503.0,25899.0,2022-W04,,
AZ,1886541.0,26369.0,2022-W05,106596.0,1692.0
AZ,1931642.0,26856.0,2022-W06,,
AZ,1957085.0,27190.0,2022-W07,,
AZ,1971678.0,27705.0,2022-W08,,
AZ,1976890.0,27707.0,2022-W09,,
AZ,1987318.0,28090.0,2022-W10,,
AZ,1992471.0,28546.0,2022-W11,,
AZ,1997037.0,28882.0,2022-W12,,
AZ,2007180.0,29268.0,2022-W13,323189.07,3959.0
AZ,2014008.0,29681.0,2022-W14,,
AZ,2016729.0,29822.0,2022-W15,,
AZ,2019166.0,29852.0,2022-W16,,
AZ,2021524.0,29951.0,2022-W17,,
AZ,2025435.0,30189.0,2022-W18,,
AZ,2030925.0,30230.0,2022-W19,,
AZ,2038129.0,30259.0,2022-W20,,
AZ,2049627.0,30299.0,2022-W21,,
AZ,2062669.0,30332.0,2022-W22,,
AZ,2077346.0,30371.0,2022-W23,,
AZ,2093680.0,30399.0,2022-W24,,
AZ,2109053.0,30451.0,2022-W25,,
AZ,2125567.0,30515.0,2022-W26,349722.245,4034.0
AZ,2145765.0,30572.0,2022-W27,,
AZ,2161045.0,30632.0,2022-W28,,
AZ,2179180.0,30698.0,2022-W29,,
AZ,2196429.0,30768.0,2022-W30,,
AZ,2211463.0,30842.0,2022-W31,,
AZ,2224964.0,30901.0,2022-W32,,
AZ,2237208.0,30982.0,2022-W33,,
AZ,2245713.0,31047.0,2022-W34,,
AZ,2254337.0,31114.0,2022-W35,,
AZ,2258018.0,31162.0,2022-W36,,
AZ,2264159.0,31243.0,2022-W37,,
AZ,2268158.0,31325.0,2022-W38,,
AZ,2271560.0,31369.0,2022-W39,364099.61,4079.0
AZ,2275235.0,31405.0,2022-W40,,
AZ,2277635.0,31454.0,2022-W41,,
AZ,2283073.0,31514.0,2022-W42,,
AZ,2287886.0,31548.0,2022-W43,,
AZ,2293015.0,31573.0,2022-W44,,
AZ,2300375.0,31613.0,2022-W45,,
AZ,2311150.0,31646.0,2022-W46,,
AZ,2324560.0,31709.0,2022-W47,,
AZ,2337547.0,31751.0,2022-W48,,
AZ,2353530.0,31822.0,2022-W49,,
AZ,2365080.0,31929.0,2022-W50,,
AZ,2373361.0,32038.0,2022-W51,,
AZ,2378334.0,32182.0,2022-W52,,
AZ,2384521.0,32311.0,2023-W01,,
AZ,2391890.0,32503.0,2023-W02,,
AZ,2394646.0,32631.0,2023-W03,,
AZ,2398200.0,32775.0,2023-W04,,
AZ,2401287.0,32882.0,2023-W05,,
AZ,2404386.0,32936.0,2023-W06,,
AZ,2407765.0,33003.0,2023-W07,,
AZ,2434631.0,33042.0,2023-W08,,
AZ,2440294.0,33076.0,2023-W09,,
AZ,2443514.0,33102.0,2023-W10,,
AZ,2448406.0,33158.0,2023-W11,,
AZ,2451057.0,33190.0,2023-W12,,
AZ,2454320.0,33225.0,2023-W13,,
AZ,2457251.0,33258.0,2023-W14,,
AZ,2460926.0,33293.0,2023-W15,,
AZ,2464334.0,33372.0,2023-W16,,
AZ,2468340.0,33395.0,2023-W17,,
AZ,2471546.0,33417.0,2023-W18,,
AZ,2474154.0,33451.0,2023-W19,,
CA,0.0,0.0,2020-W03,,
CA,2.0,0.0,2020-W04,,
CA,8.0,0.0,2020-W05,,
CA,16.0,0.0,2020-W06,,
CA,30.0,0.0,2020-W07,,
CA,52.0,0.0,2020-W08,,
CA,80.0,1.0,2020-W09,,
CA,220.0,3.0,2020-W10,,
CA,688.0,15.0,2020-W11,,
CA,3000.0,64.0,2020-W12,,
CA,8169.0,172.0,2020-W13,,
CA,17141.0,442.0,2020-W14,,
CA,24509.0,788.0,2020-W15,,
CA,35489.0,1295.0,2020-W16,,
CA,46601.0,1811.0,2020-W17,,
CA,58944.0,2327.0,2020-W18,,
CA,71209.0,2828.0,2020-W19,,
CA,84248.0,3364.0,2020-W20,,
CA,99217.0,3706.0,2020-W21,,
CA,117953.0,4231.0,2020-W22,,
CA,136486.0,4667.0,2020-W23,,
CA,157370.0,5064.0,2020-W24,,
CA,190663.0,5499.0,2020-W25,,
CA,233232.0,5978.0,2020-W26,11313.3499999745,7134.5
CA,290315.0,6475.0,2020-W27,,
CA,348837.0,7164.0,2020-W28,,
CA,415355.0,7792.0,2020-W29,,
CA,477548.0,8593.0,2020-W30,13895.800001274,4096.0
CA,527507.0,9519.0,2020-W31,,
CA,589347.0,10489.0,2020-W32,4214.0,980.0
CA,642733.0,11301.0,2020-W33,,
CA,683755.0,12154.0,2020-W34,5898.0,983.0
CA,717359.0,12953.0,2020-W35,20615.8,7198.0
CA,745413.0,13724.0,2020-W36,4797.1,979.0
CA,769360.0,14407.0,2020-W37,,
CA,794466.0,15035.0,2020-W38,4013.8999999999996,979.0
CA,818187.0,15654.0,2020-W39,24884.4,7244.0
CA,839551.0,16127.0,2020-W40,4410.0,980.0
CA,864186.0,16520.0,2020-W41,,
CA,887761.0,16987.0,2020-W42,,
CA,919822.0,17427.0,2020-W43,8679.0,1315.0
CA,952925.0,17772.0,2020-W44,30307.999998620002,7024.0
CA,999876.0,18093.0,2020-W45,10151.5,1285.0
CA,1066486.0,18386.0,2020-W46,,
CA,1168074.0,18915.0,2020-W47,11436.5,1285.0
CA,1276985.0,19368.0,2020-W48,40871.95,7042.0
CA,1461837.0,20253.0,2020-W49,,
CA,1725293.0,21409.0,2020-W50,13072.800000000001,1257.0
CA,2030639.0,23096.0,2020-W51,,
CA,2302033.0,24738.0,2020-W52,19860.399999999998,1211.0
CA,,,2021-W00,93742.09999999998,7267.0
CA,2582223.0,27223.0,2021-W01,,
CA,2893938.0,30641.0,2021-W02,18244.800000000003,1008.0
CA,3141655.0,33690.0,2021-W03,,
CA,3299740.0,37317.0,2021-W04,26044.9,1283.0
CA,3416533.0,40982.0,2021-W05,158133.84999999998,7150.0
CA,3502301.0,44372.0,2021-W06,27907.2,1292.0
CA,3558160.0,46996.0,2021-W07,,
CA,3599728.0,49366.0,2021-W08,28985.6,1294.0
CA,3631137.0,52324.0,2021-W09,224221.05000000005,7086.0
CA,3661458.0,54217.0,2021-W10,26601.6,1304.0
CA,3681883.0,55536.0,2021-W11,,
CA,3701825.0,56749.0,2021-W12,31272.0,1303.0
CA,3720602.0,57823.0,2021-W13,312517.94999999995,7138.0
CA,3739851.0,58521.0,2021-W14,30799.800000000003,1278.0
CA,3762096.0,59210.0,2021-W15,,
CA,3778861.0,59704.0,2021-W16,32911.2,1306.0
CA,3792591.0,60046.0,2021-W17,360819.8,7122.0
CA,3805641.0,60595.0,2021-W18,36058.4,1316.0
CA,3818032.0,60995.0,2021-W19,,
CA,3827885.0,61273.0,2021-W20,29930.3,1307.0
CA,3836560.0,61494.0,2021-W21,,
CA,3847022.0,61730.0,2021-W22,339463.0,4289.0
CA,3853677.0,62039.0,2021-W23,,
CA,3859768.0,62169.0,2021-W24,33092.4,1308.0
CA,3866342.0,62384.0,2021-W25,,
CA,3875227.0,62685.0,2021-W26,359005.50000000006,4463.0
CA,3886793.0,62917.0,2021-W27,,
CA,3908447.0,63168.0,2021-W28,,
CA,3944648.0,63339.0,2021-W29,,
CA,3998313.0,63516.0,2021-W30,,
CA,4070342.0,63729.0,2021-W31,400821.25000000006,7423.0
CA,4156032.0,63975.0,2021-W32,,
CA,4250874.0,64290.0,2021-W33,,
CA,4345722.0,64801.0,2021-W34,,
CA,4452698.0,65431.0,2021-W35,397579.9000000001,7109.0
CA,4527930.0,66056.0,2021-W36,38974.700000000004,1387.0
CA,4598761.0,67000.0,2021-W37,,
CA,4657394.0,67775.0,2021-W38,,
CA,4709457.0,68516.0,2021-W39,404935.05,7213.0
CA,4755240.0,69190.0,2021-W40,43707.0,1714.0
CA,4795035.0,69872.0,2021-W41,,
CA,4832661.0,70588.0,2021-W42,,
CA,4876828.0,71159.0,2021-W43,,
CA,4919896.0,71601.0,2021-W44,362267.25,4405.0
CA,4963427.0,72130.0,2021-W45,,
CA,5000027.0,72708.0,2021-W46,,
CA,5035140.0,73365.0,2021-W47,,
CA,5067257.0,73822.0,2021-W48,360933.25,4463.0
CA,5116904.0,74349.0,2021-W49,,
CA,5160774.0,74794.0,2021-W50,,
CA,5226636.0,75281.0,2021-W51,,
CA,5412140.0,75628.0,2021-W52,,
CA,,,2022-W00,548106.24,6879.5
CA,5832584.0,76053.0,2022-W01,64758.399999999994,1568.0
CA,6623538.0,76683.0,2022-W02,,
CA,7412032.0,77357.0,2022-W03,,
CA,8120396.0,78315.0,2022-W04,,
CA,8516792.0,79598.0,2022-W05,96292.5,1735.0
CA,8726658.0,80910.0,2022-W06,,
CA,8839823.0,82380.0,2022-W07,,
CA,8914113.0,83575.0,2022-W08,,
CA,8968139.0,84921.0,2022-W09,,
CA,9014893.0,86176.0,2022-W10,,
CA,9034629.0,86924.0,2022-W11,,
CA,9065847.0,87584.0,2022-W12,,
CA,9084830.0,88045.0,2022-W13,561029.06,6980.0
CA,9105148.0,88348.0,2022-W14,,
CA,9114913.0,88551.0,2022-W15,,
CA,9155058.0,89051.0,2022-W16,,
CA,9198534.0,89383.0,2022-W17,,
CA,9247004.0,89691.0,2022-W18,,
CA,9307414.0,89945.0,2022-W19,,
CA,9385311.0,90216.0,2022-W20,,
CA,9493324.0,90486.0,2022-W21,,
CA,9602502.0,90719.0,2022-W22,,
CA,9717111.0,90891.0,2022-W23,,
CA,9839072.0,91104.0,2022-W24,,
CA,9946098.0,91309.0,2022-W25,,
CA,10076018.0,91514.0,2022-W26,642902.545,7613.0
CA,10212490.0,91785.0,2022-W27,,
CA,10345430.0,92053.0,2022-W28,,
CA,10495155.0,92290.0,2022-W29,,
CA,10632003.0,92591.0,2022-W30,,
CA,10748851.0,92883.0,2022-W31,,
CA,10844550.0,93175.0,2022-W32,,
CA,10930234.0,93490.0,2022-W33,,
CA,11006684.0,93792.0,2022-W34,,
CA,11075694.0,94055.0,2022-W35,,
CA,11137381.0,94296.0,2022-W36,,
CA,11184654.0,94676.0,2022-W37,,
CA,11220161.0,94934.0,2022-W38,,
CA,11253453.0,95154.0,2022-W39,666777.94,7696.0
CA,11284337.0,95401.0,2022-W40,,
CA,11309237.0,95573.0,2022-W41,,
CA,11329293.0,95723.0,2022-W42,,
CA,11353420.0,96049.0,2022-W43,,
CA,11375879.0,96183.0,2022-W44,,
CA,11401616.0,96330.0,2022-W45,,
CA,11435904.0,96486.0,2022-W46,,
CA,11477182.0,96697.0,2022-W47,,
CA,11521451.0,96798.0,2022-W48,,
CA,11601996.0,96978.0,2022-W49,,
CA,11669698.0,97198.0,2022-W50,,
CA,11757238.0,97506.0,2022-W51,,
CA,11812914.0,97753.0,2022-W52,,
CA,11870415.0,98027.0,2023-W01,,
CA,11914952.0,98384.0,2023-W02,,
CA,11945850.0,98795.0,2023-W03,,
CA,11970948.0,99125.0,2023-W04,,
CA,11996279.0,99397.0,2023-W05,,
CA,12023397.0,99689.0,2023-W06,,
CA,12050878.0,99955.0,2023-W07,,
CA,12075768.0,100184.0,2023-W08,,
CA,12101930.0,100419.0,2023-W09,,
CA,12124967.0,100639.0,2023-W10,,
CA,12145948.0,100796.0,2023-W11,,
CA,12163930.0,101019.0,2023-W12,,
CA,12181194.0,101192.0,2023-W13,,
CA,12194519.0,101310.0,2023-W14,,
CA,12205573.0,101434.0,2023-W15,,
CA,12218091.0,101549.0,2023-W16,,
CA,12230624.0,101663.0,2023-W17,,
CA,12242634.0,101777.0,2023-W18,,
CA,12251820.0,101886.0,2023-W19,,
CO,0.0,0.0,2020-W03,,
CO,0.0,0.0,2020-W04,,
CO,0.0,0.0,2020-W05,,
CO,0.0,0.0,2020-W06,,
CO,0.0,0.0,2020-W07,,
CO,0.0,0.0,2020-W08,,
CO,1.0,0.0,2020-W09,,
CO,42.0,0.0,2020-W10,,
CO,280.0,5.0,2020-W11,,
CO,1417.0,26.0,2020-W12,,
CO,3744.0,86.0,2020-W13,,
CO,6286.0,233.0,2020-W14,,
CO,8957.0,463.0,2020-W15,,
CO,11488.0,699.0,2020-W16,,
CO,15882.0,930.0,2020-W17,,
CO,18687.0,1126.0,2020-W18,,
CO,21303.0,1268.0,2020-W19,,
CO,23655.0,1361.0,2020-W20,,
CO,25715.0,1452.0,2020-W21,,
CO,27772.0,1524.0,2020-W22,,
CO,29023.0,1576.0,2020-W23,,
CO,30394.0,1629.0,2020-W24,,
CO,31981.0,1656.0,2020-W25,,
CO,33959.0,1674.0,2020-W26,6226.4000000000015,1779.0
CO,36197.0,1687.0,2020-W27,,
CO,39464.0,1712.0,2020-W28,,
CO,43168.0,1748.0,2020-W29,,
CO,47320.0,1777.0,2020-W30,4273.1,1404.0
CO,50639.0,1810.0,2020-W31,,
CO,53138.0,1846.0,2020-W32,3362.7,1019.0
CO,55314.0,1869.0,2020-W33,,
CO,57416.0,1887.0,2020-W34,3690.0,1025.0
CO,59487.0,1910.0,2020-W35,6330.800000000001,1862.0
CO,61500.0,1931.0,2020-W36,3405.6,1032.0
CO,64575.0,1958.0,2020-W37,,
CO,68837.0,1978.0,2020-W38,2853.0,951.0
CO,73066.0,2002.0,2020-W39,6929.25,1823.5
CO,77956.0,2043.0,2020-W40,4303.200000000001,978.0
CO,84671.0,2077.0,2020-W41,,
CO,93287.0,2113.0,2020-W42,,
CO,105572.0,2176.0,2020-W43,6465.0,1293.0
CO,126081.0,2277.0,2020-W44,13237.75,1826.0
CO,155213.0,2452.0,2020-W45,9343.6,1316.0
CO,192550.0,2698.0,2020-W46,,
CO,228449.0,2982.0,2020-W47,12896.800000000001,1316.0
CO,262565.0,3337.0,2020-W48,21617.7,1794.0
CO,293913.0,3802.0,2020-W49,15111.0,1314.0
CO,316536.0,4253.0,2020-W50,,
CO,333788.0,4652.0,2020-W51,16619.399999999998,1319.0
CO,347485.0,4939.0,2020-W52,,
CO,,,2021-W00,28869.5,1810.0
CO,363568.0,5175.0,2021-W01,19841.399999999998,1314.0
CO,380037.0,5356.0,2021-W02,,
CO,392024.0,5506.0,2021-W03,,
CO,402419.0,5640.0,2021-W04,16132.4,1301.0
CO,411664.0,5760.0,2021-W05,32480.35,1547.0
CO,420454.0,5857.0,2021-W06,,
CO,427494.0,5925.0,2021-W07,17028.0,1320.0
CO,435158.0,5974.0,2021-W08,,
CO,442448.0,6022.0,2021-W09,50406.3,1778.0
CO,449264.0,6065.0,2021-W10,14839.999999999998,1325.0
CO,455667.0,6089.0,2021-W11,,
CO,463596.0,6119.0,2021-W12,15673.5,1215.0
CO,472303.0,6153.0,2021-W13,65167.9,1519.5
CO,482807.0,6188.0,2021-W14,,
CO,493836.0,6209.0,2021-W15,15479.099999999999,1323.0
CO,505575.0,6266.0,2021-W16,,
CO,517467.0,6314.0,2021-W17,82785.84999999999,1528.0
CO,527637.0,6367.0,2021-W18,,
CO,536509.0,6433.0,2021-W19,18921.600000000002,1314.0
CO,542520.0,6511.0,2021-W20,,
CO,547853.0,6564.0,2021-W21,16182.0,1305.0
CO,551172.0,6622.0,2021-W22,95257.05,1799.0
CO,554307.0,6674.0,2021-W23,14070.499999999998,1315.0
CO,556761.0,6724.0,2021-W24,,
CO,559045.0,6762.0,2021-W25,11673.6,1216.0
CO,561466.0,6796.0,2021-W26,112406.0,2072.0
CO,563865.0,6828.0,2021-W27,,
CO,566926.0,6872.0,2021-W28,,
CO,570767.0,6902.0,2021-W29,,
CO,575968.0,6938.0,2021-W30,,
CO,582541.0,6975.0,2021-W31,99430.8,1869.0
CO,590199.0,7006.0,2021-W32,,
CO,599326.0,7064.0,2021-W33,,
CO,610820.0,7127.0,2021-W34,,
CO,623444.0,7211.0,2021-W35,99669.15000000001,1791.0
CO,635785.0,7295.0,2021-W36,52855.600000000006,1756.0
CO,650007.0,7395.0,2021-W37,,
CO,663162.0,7504.0,2021-W38,,
CO,676246.0,7620.0,2021-W39,110707.2,1984.0
CO,690977.0,7771.0,2021-W40,49278.299999999996,1779.0
CO,706565.0,7922.0,2021-W41,,
CO,722054.0,8071.0,2021-W42,,
CO,741295.0,8248.0,2021-W43,,
CO,762353.0,8456.0,2021-W44,116340.4,1817.5
CO,786881.0,8707.0,2021-W45,,
CO,810975.0,8967.0,2021-W46,,
CO,831410.0,9244.0,2021-W47,,
CO,848014.0,9499.0,2021-W48,117079.59999999999,1805.5
CO,864187.0,9767.0,2021-W49,,
CO,876291.0,10002.0,2021-W50,,
CO,895715.0,10227.0,2021-W51,,
CO,945138.0,10414.0,2021-W52,,
CO,,,2022-W00,276350.5,3472.0
CO,1036662.0,10577.0,2022-W01,65469.6,1732.0
CO,1157890.0,10764.0,2022-W02,,
CO,1262269.0,11017.0,2022-W03,,
CO,1333933.0,11336.0,2022-W04,,
CO,1372156.0,11626.0,2022-W05,,
CO,1391330.0,11881.0,2022-W06,,
CO,1401973.0,12073.0,2022-W07,11927.1,249.0
CO,1408150.0,12198.0,2022-W08,,
CO,1412888.0,12294.0,2022-W09,,
CO,1416203.0,12357.0,2022-W10,,
CO,1419143.0,12400.0,2022-W11,,
CO,1421530.0,12431.0,2022-W12,,
CO,1423846.0,12453.0,2022-W13,298540.25,3620.0
CO,1426441.0,12467.0,2022-W14,,
CO,1429541.0,12479.0,2022-W15,,
CO,1433974.0,12491.0,2022-W16,,
CO,1439192.0,12504.0,2022-W17,,
CO,1446003.0,12516.0,2022-W18,,
CO,1454904.0,12534.0,2022-W19,,
CO,1465949.0,12554.0,2022-W20,,
CO,1478514.0,12580.0,2022-W21,,
CO,1492023.0,12604.0,2022-W22,,
CO,1509178.0,12657.0,2022-W23,,
CO,1524664.0,12706.0,2022-W24,,
CO,1538730.0,12753.0,2022-W25,,
CO,1554594.0,12810.0,2022-W26,334573.115,3861.5
CO,1567601.0,12865.0,2022-W27,,
CO,1581678.0,12909.0,2022-W28,,
CO,1593917.0,12944.0,2022-W29,,
CO,1605039.0,12994.0,2022-W30,,
CO,1614456.0,13046.0,2022-W31,,
CO,1622467.0,13083.0,2022-W32,,
CO,1629195.0,13119.0,2022-W33,,
CO,1635324.0,13157.0,2022-W34,,
CO,1641692.0,13178.0,2022-W35,,
CO,1646425.0,13212.0,2022-W36,,
CO,1651248.0,13243.0,2022-W37,,
CO,1655774.0,13276.0,2022-W38,,
CO,1660159.0,13320.0,2022-W39,337155.99,3759.5
CO,1664287.0,13347.0,2022-W40,,
CO,1668335.0,13373.0,2022-W41,,
CO,1672827.0,13398.0,2022-W42,,
CO,1677742.0,13426.0,2022-W43,,
CO,1683545.0,13457.0,2022-W44,,
CO,1690725.0,13497.0,2022-W45,,
CO,1698550.0,13537.0,2022-W46,,
CO,1706926.0,13599.0,2022-W47,,
CO,1714243.0,13649.0,2022-W48,,
CO,1721359.0,13705.0,2022-W49,,
CO,1727352.0,13740.0,2022-W50,,
CO,1733267.0,13792.0,2022-W51,,
CO,1736974.0,13861.0,2022-W52,,
CO,1740561.0,13886.0,2023-W01,,
CO,1743711.0,13931.0,2023-W02,,
CO,1745931.0,13978.0,2023-W03,,
CO,1748447.0,14013.0,2023-W04,,
CO,1751204.0,14030.0,2023-W05,,
CO,1754384.0,14056.0,2023-W06,,
CO,1757535.0,14076.0,2023-W07,,
CO,1760772.0,14077.0,2023-W08,,
CO,1763777.0,14099.0,2023-W09,,
CO,1766589.0,14157.0,2023-W10,,
CO,1769538.0,14174.0,2023-W11,,
CO,1771790.0,14202.0,2023-W12,,
CO,1774060.0,14258.0,2023-W13,,
CO,1775985.0,14290.0,2023-W14,,
CO,1777757.0,14305.0,2023-W15,,
CO,1780134.0,14319.0,2023-W16,,
CO,1781374.0,14349.0,2023-W17,,
CO,1782464.0,14371.0,2023-W18,,
